shop_id,shop_name,latitude,longitude,route_id,date_created
e648c9d8-0689-4782-8ad0-a1924957706b,Kadinga Store Usende,-0.0677396,34.0575458,2fb98e42-97da-4707-b9cc-a84ce53c39f9,2026-05-25 13:55:04.517000+00:00
238a8fbb-23d4-48ea-9d02-13612211ebc8,Sir. Michael's shop umoja road ,-1.39971,36.7514006,d999c856-a2e9-4563-826c-b06027be365b,2026-05-25 10:58:47.388000+00:00
a78d0eab-d7ae-4d83-9963-507e365a6046,dorice shop opp young achievers,-1.3196948,36.8953334,09455434-79c9-42f5-a7a7-c87c236436d2,2026-05-25 09:19:51.246000+00:00
e49c15f6-d8da-4df1-98e1-65c9d1185586,makava 2 opposite jeff,-1.2750583,37.1396683,d4956fd9-29c8-49c4-a84e-d5e6dad07be6,2026-05-25 09:30:12.492000+00:00
c2e2520e-c08e-4d5c-81de-3429ca2e1524,Mwangaza Shop Masai Lodge,-1.3923744,36.77694,36ed0ad7-a24e-45ef-97d6-b643ad4d9095,2022-06-10 10:38:10.213000+00:00
815fb502-2c38-4507-b1a6-692997a78ade,Christine githembe,-1.2965684,36.7508045,77aa4768-810d-4c2b-8b1e-7d802401e336,2026-05-23 11:28:52.184000+00:00
83ff880c-b2d2-4cd5-9742-5643d420f77d,Yusuf Shop Kanyametha,-0.074195,34.7400967,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-03-12 09:00:53.912000+00:00
b58c7eb4-003f-45f2-a3f1-fa987b491696,Elwak Stores opp muthini primary machakos Kathemboni ,-1.5281128,37.2641222,60854a1c-a68d-47c2-bc6a-4f14ab161c10,2026-05-21 15:16:24.342000+00:00
b87eef7e-ae02-48a2-be0e-854618e1c133,Mama Sam Shop Usenge,-0.0688528,34.0554609,2fb98e42-97da-4707-b9cc-a84ce53c39f9,2026-05-21 12:05:54.183000+00:00
ca0586ed-1810-49dc-8753-35f6b9c69f9c,kiwango shop ,-1.2675083,36.75092,7d324dbc-be7d-43d2-a676-e5b583e108f1,2026-05-21 08:22:00.854000+00:00
5a7daecf-c7ac-4d36-82fd-c736a843910a,Abundance mini mart next to Qualitas Devki ,-1.4429912,36.9932135,659259c1-288f-4634-95d6-2a78e6b64372,2026-05-21 08:14:22.508000+00:00
1aeadf23-4673-4b10-9da8-063e9d525b22,Kawaya Shop Kambaj0,-0.078545,34.2112133,e3c3490f-0611-4974-8e88-56929196a3d7,2026-05-04 12:56:57.013000+00:00
5e2fbb55-d0c4-4927-8b85-754277210e94,martiles shop before brookside,-1.3644193,36.9147216,85127729-ee1e-420e-9469-28dfeb2942ac,2026-05-20 12:43:37.789000+00:00
8227214d-c70b-4f02-b8ee-6bb593583e08,Ann shop mitikenda,-1.1699154,36.9807921,0b477464-2778-481f-a153-b91b2e6db813,2026-05-20 11:30:28.074000+00:00
6f65e3bf-f91c-4dfc-9023-bd3d6718acb9,Jateja Shop Maranda,-0.08183,34.229805,e3c3490f-0611-4974-8e88-56929196a3d7,2026-04-23 11:13:07.003000+00:00
e3bc483f-8f15-443b-90c5-768aa7d1bb50,Mwalimu Shop Thome Junction,-1.2114412,36.874928,68f5950e-3a8e-4823-8849-f982a91e9a63,2019-10-11 09:32:19.594000+00:00
c7a462d6-4c8d-4902-b3a5-2704539a03ea,Veve Shop ,-0.0800426,34.7662736,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-05-16 09:56:10.305000+00:00
aefdf14b-2ad6-4597-8096-815e1dd5575f,Mama Smith Shop,-0.0803498,34.766152,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-05-16 08:59:59.770000+00:00
95f85cb6-cdc3-4859-9d2a-78c85e733964,Happy details minimart kiuru,-1.2642902,36.7025218,2676099c-2999-4d7f-bad7-c8b601c5693f,2026-05-16 09:51:28.326000+00:00
39b8b12c-fe43-4aaa-8520-471d1da64af5,Reggie's corner ,-1.3204508,36.8952619,09455434-79c9-42f5-a7a7-c87c236436d2,2026-05-15 14:43:54.139000+00:00
5fbf2f6e-4c0f-4888-a575-247f52b78d5f,Bei Nafuu shop - Karinde,-1.3024898,36.675743,ca400c53-ca8b-4d8e-bbc1-d14a832a02a7,2021-04-25 10:21:50.656000+00:00
4960d7b7-cd2a-43a6-b9e4-50deb7b51de7,SEASONS WINES BEHIND WAMUSUKE SHOP SALAMA.,-1.852288,37.2589661,2a13244e-6d77-4f72-9e5d-b67b4bc9d14d,2025-03-18 10:12:16.149000+00:00
def72a62-5fc3-4742-870c-37ea120ce924,Noble Shop Usenge,-0.0660278,34.0557901,2fb98e42-97da-4707-b9cc-a84ce53c39f9,2026-05-14 13:48:24.633000+00:00
5beeda3f-8f13-4df0-9657-56488a496d4c,God's favour shop kathangaita ,-1.3935983,36.937365,4dd70fe1-ce95-4cbe-9cf1-d9167c0d28fa,2026-05-14 12:49:05.366000+00:00
527022cb-dbc6-4a4d-8aed-163ea5414a04,Mama Emmanuel shop,-1.3363234,36.6742891,8f7a1712-b837-41a9-b2e0-ec699c21207b,2026-05-14 10:09:28.133000+00:00
7e22aca8-8529-4a4b-8108-9a6d503e55cb,Easther Shop Bondo,-0.102761,34.2752767,e3c3490f-0611-4974-8e88-56929196a3d7,2026-05-14 10:19:43.322000+00:00
0ba6e9d6-b049-4a80-b30b-bc15e6dee940,A.K Shop,-0.0800407,34.7666246,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-05-13 07:53:28.693000+00:00
af16fdef-3e6d-4d45-99ca-c671e7ac0e71,Valestar Mini Mart Forems ,-0.0822456,34.7787948,afb7b9e5-a928-48f9-9f8a-bb689b671c39,2026-05-06 08:41:35.251000+00:00
fe8e3991-e13a-4ff9-9309-3ec7ab393a78,Mama Ntilie,-1.284335,36.90218,ed42a2c7-d733-4bd6-8232-ac0e7f9e096b,2022-05-31 08:37:33.404000+00:00
39d3f26c-b173-4aa1-a65e-aed695f864cc,Mama wema shop near apposite imani shop kware,-1.267095,37.1248783,d4956fd9-29c8-49c4-a84e-d5e6dad07be6,2026-05-12 13:53:20.273000+00:00
111d37d4-081a-4735-98f4-af472b4fb404,Jacos Maliku Near Jamkas,-1.3088489,36.8939,4c2cad0f-1672-4ad7-a915-c94f5e8424ca,2021-12-03 07:09:37.922000+00:00
1e33de00-3acc-40d9-b866-c2ff7871cb2f,hezron's  shop sgr ,-1.3798618,36.9406988,4dd70fe1-ce95-4cbe-9cf1-d9167c0d28fa,2026-05-12 09:36:44.745000+00:00
ed470661-e302-448b-8abd-046dde798de8,New life shop malili past bajet hardware ,-1.7426236,37.1992743,09d246ef-29b3-41c6-a723-e542554091e6,2026-05-12 09:41:15.204000+00:00
8d274c5a-2c5c-42a8-b184-b281765031ac,jamaak opp health center,-1.312967,36.7972658,5bdbbcb7-88d5-4e33-968c-93f4bcbc10e8,2026-05-12 08:40:07.403000+00:00
8d65a3ba-0f34-4b01-970e-ad04b640f45c,M AND M catery kahuho,-1.4225184,36.6988927,e26f7e87-5356-4e56-b7aa-5c37cb04635f,2026-05-12 07:36:45.301000+00:00
f19eb973-d464-450e-8eef-0bee601c60e2,Omikko Electronics Shop Bondo town,-0.1009999,34.2764566,e3c3490f-0611-4974-8e88-56929196a3d7,2026-05-12 06:34:50.970000+00:00
74dbcfb9-b7e1-43ed-acb3-99b28dbd2dba,PESH SHOP Devki Opp Mama Kadogo,-1.4430227,36.992054,659259c1-288f-4634-95d6-2a78e6b64372,2023-04-17 12:07:03.680000+00:00
8ad02858-b47a-4f35-8c3e-add4262aba90,Jatib Shop,-0.0809753,34.7464695,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-05-11 11:42:51.007000+00:00
2eb0e6d9-0547-46f8-839d-dcaa6962f9c9,Ann shop next makos shop mlolongo phase3 ,-1.3970401,36.9499121,cb98bcf6-040a-4e00-964c-e0c9692588e8,2026-05-11 11:38:44.162000+00:00
ae098e66-b29f-4b13-840c-1579504f0f64,Ezenga Traders Kapsabet,0.2012225,35.0983065,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-11 09:39:39.342000+00:00
5d9153b4-41c2-46be-8c6b-d7fdbd94e585,Biashara shop Ahero,-0.1730801,34.9186393,594f7579-5cae-40e9-967e-73867d5ad334,2026-05-11 08:19:33.870000+00:00
7b311e48-6910-4b90-a9d6-c5e8d6372caa,merger shop kanungu ,-1.212611,36.7680086,3ab9513e-a694-4ac4-b2ca-73e58592fe48,2026-05-11 07:41:27.269000+00:00
4e1f07bf-004c-4948-a0f2-924d50268815,dory shop opp nyambane kiuna mwisho,-1.2125962,36.7679695,3ab9513e-a694-4ac4-b2ca-73e58592fe48,2026-05-11 07:43:47.926000+00:00
00d84d0a-30ac-4449-a71e-0b957c0c7010,Caroline shop next to samwel,-1.2606898,36.7225144,f70c8ef2-5b0a-4aed-82ab-c233eefde338,2026-05-11 06:55:10.996000+00:00
c1e2c1d0-56fb-4b83-881a-0a610e87813d,Cecilia 2 deliverance court,-1.2808154,36.8893586,b64fc5cb-e6d4-467a-b7d7-2a89f4ea7546,2026-05-11 07:18:12.723000+00:00
fe63ae13-8bac-407a-87de-cd3315b4f886,K.M cereals ,-1.334866,36.6735574,8f7a1712-b837-41a9-b2e0-ec699c21207b,2026-05-09 12:20:27.054000+00:00
eb6b92fe-48c4-4e49-b31e-c5f0915d5a30,Jacinta shop near 24 hrs ,-1.3153886,36.891344,09455434-79c9-42f5-a7a7-c87c236436d2,2026-05-08 11:19:39.213000+00:00
73eca842-eb92-4b25-a8b0-fe715dc1de88,New Tumaini shop Kapsabet,0.1896024,35.0924635,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-08 09:00:38.591000+00:00
cc2eac86-71a7-4879-9cbb-1b05673c702b,Praise Shop Kamobo Kapsabet ,0.1967168,35.0777461,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-07 07:16:45.051000+00:00
b94172bf-3f3b-4d28-9dfc-5d13e003562c,josphine mamboleo hotel near mama maina entrance,-1.2643607,36.7299886,73f7d036-795f-4790-bd11-60b0c4554985,2026-05-07 07:25:54.027000+00:00
39053622-9e21-49af-96fe-3065285add1b,EPASHA WINES AND SPIRITS ,-1.3269694,36.8912455,7aead0f3-cef4-42c1-ba36-be6d3fcd7688,2026-05-07 07:38:32.945000+00:00
4094b99e-a632-428e-8089-dab9594364c1,njeri near wa morris kanunga,-1.1864017,36.7934446,66008fa3-723c-401e-bb0a-d31e54472146,2026-05-07 07:49:16.478000+00:00
591135bb-4307-4961-b182-08ea1965b5aa,Thamisifas Shop Kamobo Kapsabet ,0.1977138,35.0792864,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-07 08:05:07.160000+00:00
42589166-9c59-4587-8703-7d6442450fa8,Miracle shop next Bethel stage.,-1.4714467,36.960114,32bb1577-9bc2-42ce-ae26-7c606228a3be,2026-05-07 08:16:35.947000+00:00
c564e5db-4879-44bc-8872-0d67c040a91d,Juliet mueni,-1.3088787,36.8978915,4c2cad0f-1672-4ad7-a915-c94f5e8424ca,2026-05-07 08:19:50.988000+00:00
da4efc1a-19e1-453a-91af-373fba5e1511,Dubai Shop Kamobo Kapsabet ,0.1978228,35.0789192,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-07 08:24:54.120000+00:00
25d5ac86-437d-4dd6-b852-194c49b6d2fe,Nile mini mart opposite katheka kai secondary school ,-1.5053531,37.2156851,67fd6b10-68c8-48fd-bf70-0ba07be45e55,2026-05-07 08:25:16.342000+00:00
9b7e08eb-0628-4561-a557-6553064d1152,Bei poa Shop Kasina,-1.397518,36.9425443,cb98bcf6-040a-4e00-964c-e0c9692588e8,2026-05-07 08:25:34.926000+00:00
4d7d195f-473f-4c15-bb6c-a14897655ea4,Dama shop near kingsman shop kn,-1.2514088,36.6919748,37b26b39-09b2-4b25-aec8-50e073b2c3ff,2026-05-06 12:13:18.689000+00:00
9cbdbfdb-d9f2-4b4f-a093-1c5d297d3a71,mama dd' s shop,-1.3188691,36.8954566,09455434-79c9-42f5-a7a7-c87c236436d2,2026-05-06 10:35:53.644000+00:00
7e224545-ed21-453d-96de-6de61caa8bc3,Hope traders ,-1.3800954,36.7269902,8f7a1712-b837-41a9-b2e0-ec699c21207b,2026-05-06 10:53:56.304000+00:00
56fbd308-7b43-4203-a758-b57180fecb65,Kenyatta Road Gen-shop,-1.1253251,37.003456,21bf95d8-275d-4a56-904d-9864b87bed0c,2020-01-07 07:47:10.041000+00:00
c59b3e3b-69c9-4cfc-94ba-bac65fc08fee,Reh's mart (Gladwell),-1.1189867,37.00413,21bf95d8-275d-4a56-904d-9864b87bed0c,2020-08-21 08:16:30.670000+00:00
7309b5ae-5e32-463e-b920-0ce0fd29c403,chege shop Krd Kwa Muchanga,-1.1274482,37.00479,21bf95d8-275d-4a56-904d-9864b87bed0c,2021-10-11 14:23:15.799000+00:00
31677cee-f13a-4ce8-bfa7-2cb7df30b874,Bayside shop k road,-1.1249808,37.01195,21bf95d8-275d-4a56-904d-9864b87bed0c,2021-10-13 10:06:34.706000+00:00
64ba188a-c9b8-458f-acd9-4708a73ed911,God favour shop,-1.117712,37.008261,21bf95d8-275d-4a56-904d-9864b87bed0c,2023-01-29 05:55:45.655000+00:00
f2f1814c-6a1a-4e40-9ae7-fcd9746d11db,God favour shop Opp Winners Kroad,-1.12109,37.008072,21bf95d8-275d-4a56-904d-9864b87bed0c,2023-01-30 09:56:11.610000+00:00
e7857671-ff48-49b9-a773-f4151a12f391,Faith shop k road next to Jose fruit,-1.1246606,37.004074,21bf95d8-275d-4a56-904d-9864b87bed0c,2024-02-12 11:07:12.339000+00:00
dc61ad60-515b-48fe-b1b3-15f374fdb2d4,Kate's shop k road opp Tam,-1.1202928,37.004868,21bf95d8-275d-4a56-904d-9864b87bed0c,2024-03-09 14:07:31.690000+00:00
7a0f0742-8a25-4995-8ed5-6f0e282eeeaa,James grocery k road maua next Gods able,-1.1204509,37.0108253,21bf95d8-275d-4a56-904d-9864b87bed0c,2024-03-13 13:50:32.980000+00:00
a147e6f0-3763-4e0a-a1ef-e76af8601f2f,By faith enterprise near star of hope,-1.1281189,37.01569,21bf95d8-275d-4a56-904d-9864b87bed0c,2024-04-02 11:59:51.332000+00:00
88a426b3-dadc-47c6-8d37-977286b77038,Mama Elimah shop waria Islamic road,-1.1235358,37.01799,21bf95d8-275d-4a56-904d-9864b87bed0c,2024-05-23 14:26:07.502000+00:00
f38a42e5-09d0-4dc9-be67-9fdfad161339,Elix Trinex shop second avenue where moraa was,-1.1206114,37.0050286,21bf95d8-275d-4a56-904d-9864b87bed0c,2026-03-10 15:24:19.362000+00:00
051b22ba-1641-4685-859b-a93faf20d8e5,TaunetNelel,0.1946467,35.0746317,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-05 07:43:57.438000+00:00
2ab9beac-7b5d-41db-b00c-f628821240b1,Belan shop Kamobo Kapsabet,0.1943117,35.0738583,962e7d19-c226-4724-b905-a1c7788e1ce4,2026-05-05 08:11:40.095000+00:00
ae3cfd7e-1990-4528-804b-4919a2841525,House of Nails Manyatta Market ,-0.1121955,34.7828349,594f7579-5cae-40e9-967e-73867d5ad334,2026-05-05 06:56:54.955000+00:00
b2bca45e-1412-4c8a-b972-ed4c7dd8b04f,Adonai shop century park next mbuni hotel machakos ,-1.5392257,37.259222,60854a1c-a68d-47c2-bc6a-4f14ab161c10,2026-05-05 07:06:30.772000+00:00
a736d427-aa78-4480-8d2d-b7d246b6ddb4,Ajinga Shop Kambajo,-0.078755,34.2108933,e3c3490f-0611-4974-8e88-56929196a3d7,2026-04-28 12:17:45.169000+00:00
859fbc25-40e6-406e-be02-c476fdaf652f,SUCCESS CEREAL SHOP ,-1.4691917,36.9445011,1002e77b-80ca-4b56-952d-581512362491,2026-05-04 05:56:33.987000+00:00
25b89d52-30a3-4044-b039-af1d6b7e5d87,mama Elvina stage 22,-1.6638267,36.86512,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,2026-05-02 14:15:42.831000+00:00
df5608bb-64fa-4bb6-bc32-3046d23e04e3,luckymart supermarket mirema ,-1.2104449,36.8840431,68f5950e-3a8e-4823-8849-f982a91e9a63,2026-05-03 11:51:24.642000+00:00
c80bb011-5331-455e-8ddf-65819b491cbe,Decam shop gishagi near atm milk,-1.2559612,36.7234618,f70c8ef2-5b0a-4aed-82ab-c233eefde338,2026-05-02 13:45:20.459000+00:00
66d071c0-f6d6-4e3c-ab83-5af13ab420f0,faith shop opposite malueni 22,-1.4271124,36.9667228,7bb8f200-13b3-43fd-ae21-81b981584b2b,2026-04-30 11:18:59.641000+00:00
63c17319-4c54-4b1f-a843-e4fba418cef9,mwangi shop,-1.3194864,36.894015,09455434-79c9-42f5-a7a7-c87c236436d2,2026-04-30 09:46:04.625000+00:00
744f9ad0-70c9-4ffc-a1dd-622c5bae2600,Pascaline opp shalom hospital Athi-River ,-1.4356505,36.9658623,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,2026-03-27 05:57:51.547000+00:00
cb687d33-265e-4fa6-91a5-58300d79bba1,Mayuje Shop Holo ,-0.0989799,34.5974876,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-04-24 08:39:27.373000+00:00
8beec950-1a3e-4aca-adc1-2c5d8822df2d,Shoppers Delight ,-1.220321,36.7774036,3ab9513e-a694-4ac4-b2ca-73e58592fe48,2025-10-21 09:31:17.162000+00:00
5b394811-5d86-4f25-8380-c2cb1dd33c92,Farm Sims premier ,-1.2202452,36.7660017,3ab9513e-a694-4ac4-b2ca-73e58592fe48,2025-03-19 10:31:54.862000+00:00
8cb6c6e1-88e1-4802-9e8c-a455c09935dd,Zipporah Canteen,-1.1770232,36.8201826,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,2026-02-17 08:28:32.701000+00:00
dbdddc5e-1820-44f0-92ec-238d80f87097,Mbaitu Shop Mitaboni ,-1.375698,37.2504841,a4a42b8d-a290-4fe2-b228-1c639227da93,2026-02-17 08:28:09.883000+00:00
098e1f45-c6b7-49e3-a0be-093a76c96867,ndeini ventures,-1.7981083,37.37853,2a13244e-6d77-4f72-9e5d-b67b4bc9d14d,2026-04-28 10:01:02.310000+00:00
d226165a-77f8-45f7-b967-3da83995d6ed,Nyanaya Shop Kambajo,-0.07891,34.2111133,e3c3490f-0611-4974-8e88-56929196a3d7,2026-04-28 09:13:14.651000+00:00
566526f4-999d-4115-8017-3cf1a987f5e9,mama ken shop,-1.2666672,36.7448325,7d324dbc-be7d-43d2-a676-e5b583e108f1,2026-04-28 07:19:53.612000+00:00
61bfc7db-11bc-4e0c-9fae-8fdd8e90fd6b,ngare shop korompoi ,-1.5759934,36.9330417,0ecfa030-8f5f-40cd-b4d5-f7527196b4b9,2026-04-28 08:04:11.121000+00:00
8afac77a-2968-40cf-a44b-98c1fbc2e263,Seregeti Shop ,-1.2797964,36.8922217,b64fc5cb-e6d4-467a-b7d7-2a89f4ea7546,2026-02-17 08:28:13.471000+00:00
c52b9b07-df29-4846-a885-5635926c77e8,Stano shop choum move and wrap,-1.3207604,36.8431309,95e538a3-a232-4a80-9419-fa575d0de857,2026-04-25 07:37:47.622000+00:00
6f754bc1-ae55-400b-9e92-422651b14090,Blessed G. Shop Masii,-1.4595469,37.431824,5e6687f8-f29a-4f19-b7dc-d946540b2706,2020-01-29 10:54:57.374000+00:00
968f94f5-e76d-4812-8f9d-9e631ea98ae0,wa mwende blessed ,-1.2094167,36.904502,00d7a3ea-7667-4f2c-a51d-e011c6f1bcc5,2026-04-24 11:51:06.040000+00:00
ac597eed-7c2e-45ce-9d9c-7b5c7a470b5c,Wakanessa shop jcn .opp bei nafuu,-1.2557531,36.9236515,ce2b2b3b-39ce-482f-bbe0-4858c09028b0,2026-04-24 11:11:39.515000+00:00
5e8d4797-3909-453a-9bb4-9ad1d6b0d552,Jakinda Shop Holo ,-0.0990398,34.596485,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-04-24 08:20:46.765000+00:00
8360d2ef-6565-4563-8467-2af60d431fea,Jack and Kevin Shop Holo,-0.0987615,34.597146,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-04-24 08:27:11.504000+00:00
3580c806-6c05-4374-b7ac-9488783fbe13,Kevin Kamau Wachira,-1.2155823,36.907913,7aea156a-f9b8-4e13-92f4-483c356d5893,2024-12-22 09:25:11.041000+00:00
d1921980-4d32-43ee-8e2c-9c2eff10dc41,Samuel Njoroge,-1.1377974,36.9111769,d83db12a-ab2e-4e10-b2c7-99e8dd7b93b2,2025-05-16 12:24:41.923000+00:00
20ea20d7-a929-4bb7-8316-5de83dc02db7,mutua general kabiria primary,-1.2900123,36.7174566,63738e51-d524-4445-96d7-a048aa99f2ea,2026-04-24 07:04:52.358000+00:00
292259eb-2fd3-413a-8e52-ec41a841f844,Amillo Stive Shop Holo,-0.0979065,34.5967745,3ac016a9-2d59-4173-9074-9b83101cebf4,2026-04-24 07:07:07.143000+00:00
362e42d2-15d6-4e61-a14a-1e4ee81b98d8,Paul Bombo,-1.275285,36.7917184,7aea156a-f9b8-4e13-92f4-483c356d5893,2021-12-17 09:29:54.520000+00:00
b0a5d532-4056-4d7d-9a99-2473ece2ab61,Ma Mbuyus Shop D.C,-1.3088133,36.785553,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,2018-11-22 16:24:20.325000+00:00
0f5803cd-9a19-4d35-90e9-f350ef1dc630,Kwa Mtz,-1.309407114982605,36.78703689575195,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,2018-11-22 16:31:21.083000+00:00
6d16dc00-c8c5-42d3-8b70-c49b3e173048,666,-1.3,36.89,,2019-01-18 15:11:52.406000+00:00
1a51404e-6114-4337-896f-81f147afe5aa,Kwa-Muchira,-1.1935842037200928,36.746788024902344,2b821c38-4de6-47b6-8593-cae13ffb97c4,2019-03-20 11:10:03.628000+00:00
