delivery_date,order_id,order_date,shop_id,route_plan_id,depot_id,route_id,order_status,amount,weight
2026-01-02,bfef9413-2d5d-4e1e-8286-689f389ce6fb,2026-01-01,81359239-bb01-42a8-a63c-fe2275b32af3,ed1c58c5-5696-4559-ab05-603dc5b85e3c,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,7d324dbc-be7d-43d2-a676-e5b583e108f1,True,4176.0,19.85
2026-01-02,c290c1af-97c5-4c33-8405-34e54efd9ddf,2026-01-01,2e7d41dc-ba3e-4187-8448-6ec87e31e28a,563e0277-7690-475f-9eb9-c3f5eee89eee,790ee6ba-e7d5-4743-ac10-e88636792a60,66008fa3-723c-401e-bb0a-d31e54472146,True,831.0,3.28
2026-01-02,09fa9c74-4893-40c5-9a5a-d9d926eea0fa,2025-12-31,2b25e146-5585-4faf-8e90-f48e30791b22,448f74f5-887d-4765-a3d8-24822ea9f657,21ee323a-6149-4310-908e-74a72cd6cb09,21bf95d8-275d-4a56-904d-9864b87bed0c,True,3318.0,31.860000000000003
2026-01-02,063c1861-fa5c-4793-b9b3-8b97d92c71f6,2025-12-31,f3b113c7-6438-4d84-b316-fe74045a2900,e002de38-d8c6-424e-821e-7505149aeb7e,67f10a70-7093-47d7-9a5d-17f0f331e584,4a10003b-f1ff-4e4a-93ed-30346459b417,True,4428.0,26.8
2026-01-02,0409ee33-9069-439e-b90c-d4648ae1a512,2025-12-31,669d4d14-2749-4f6f-9b34-7ebf8596e0af,030e637c-2785-48a6-9d72-0ca663b3457d,f80fee38-9a1a-4191-90f5-153687255446,4e8383ca-6c31-4e8f-939f-6379eb4afb26,True,1560.0,3.5
2026-01-02,13381b0d-90a8-42f4-a44a-91394e579e64,2025-12-31,90dc96f6-970f-47d9-ba77-fa9c8e0c7bd0,d43fc01d-9dce-42dc-8d38-71b612765002,ebed2404-4068-4d15-849e-75e578bc4e55,09455434-79c9-42f5-a7a7-c87c236436d2,True,5429.0,65.0
2026-01-02,1829f69c-5604-40ec-8058-cf090b387341,2025-12-31,19c1c078-7b5c-4779-97c0-61c3ce19d2f2,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,0.0,0.0
2026-01-02,57eadf4b-f35d-41b9-8190-e2e0d38dcf91,2025-12-31,f63a9ab1-35d7-4979-8721-a0aa4c1f6bf1,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,68f5950e-3a8e-4823-8849-f982a91e9a63,True,16619.0,93.07
2026-01-02,62a776b9-0195-4826-9d85-0a1e52db5a24,2025-12-31,fe2e3a93-ff03-4e2d-a922-267fdd1acdde,cba44686-1fab-4f3b-932e-f1030bb59ca5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,67fd6b10-68c8-48fd-bf70-0ba07be45e55,True,1140.0,0.44999999999999996
2026-01-02,6a3d9ef4-736e-4c9a-b35e-f6de2ac8cf76,2025-12-31,4f08b1e3-36f2-4148-8a0d-96e6dc8d22b1,aaea2d3c-49e8-49f8-a4e2-d646dc00582f,ebed2404-4068-4d15-849e-75e578bc4e55,76702653-23de-4370-b7ff-e5aafaee24a6,True,2236.0,6.0200000000000005
2026-01-02,79759389-1453-4efc-bf5e-ff2cc7943585,2025-12-31,09529260-a3a3-4b00-9118-7aba07c3d6c4,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,0.0,0.0
2026-01-02,8df0eed3-f328-42d2-89a2-a97920843d9f,2025-12-31,4793bc3b-909a-43ac-a85c-7eb913b43269,448f74f5-887d-4765-a3d8-24822ea9f657,21ee323a-6149-4310-908e-74a72cd6cb09,898372fe-6414-41eb-9988-f02453976f45,True,1759.0,24.0
2026-01-02,9052cd7d-4d4a-406a-80fb-961869894658,2025-12-31,f747c7af-4ebd-4852-a975-adab58472205,030e637c-2785-48a6-9d72-0ca663b3457d,f80fee38-9a1a-4191-90f5-153687255446,8744e6e9-8611-4cfb-b261-f70fc7fff54b,True,4177.0,42.0
2026-01-02,91d83830-4c47-4e75-82e8-ee19520d47dd,2025-12-31,0103f94d-861e-4b4f-b8e5-e210a8b7ce9e,aaea2d3c-49e8-49f8-a4e2-d646dc00582f,ebed2404-4068-4d15-849e-75e578bc4e55,6c7a24a9-925c-468d-b106-19ecbe23e04c,True,6818.0,30.0
2026-01-02,af1f501e-8b3e-48c1-a6cf-27a26cef8089,2025-12-31,18a849a8-ae4b-4586-be06-9a757684c209,ba6ab9fd-c334-40ee-a914-057d32e3fc51,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,f70c8ef2-5b0a-4aed-82ab-c233eefde338,True,2394.0,19.12
2026-01-02,b6e4c483-8238-437c-9150-d783b757635a,2025-12-31,9278ab9a-db28-42f7-b659-e419ee30523a,17c8b355-173c-405c-b1bf-a8d54431b28b,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,77aa4768-810d-4c2b-8b1e-7d802401e336,True,2032.0,4.9
2026-01-02,b96c22d2-e813-433d-b680-822a342240e6,2025-12-31,647c4011-e5d2-4d55-b10a-cb25c6600afa,aaea2d3c-49e8-49f8-a4e2-d646dc00582f,ebed2404-4068-4d15-849e-75e578bc4e55,d4956fd9-29c8-49c4-a84e-d5e6dad07be6,True,7444.0,32.4
2026-01-02,ed9cb26c-2c74-4910-84ec-ec124c4a06a9,2025-12-31,b591d409-339c-4f8e-b50f-718322175c12,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,ad52851f-7f97-4186-a2e5-f9fae9249948,True,5288.0,24.8
2026-01-02,f3caa819-dd38-4669-93c0-deef73aba7bf,2025-12-31,253fb307-a075-4853-9fb7-0ff1a2660967,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,6c2a29a7-5f77-4d25-a5df-72ecb2333849,True,0.0,0.0
2026-01-02,022f8922-f467-43fa-b1f4-04702f3959bb,2026-01-01,8d122e6d-9b93-48ac-82c8-2958633440ec,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,6c2a29a7-5f77-4d25-a5df-72ecb2333849,True,5325.0,47.6
2026-01-02,051a4100-3598-498e-b3d4-392941be0f71,2026-01-01,d6ade904-4efa-4d90-a483-2782785368e3,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,0b477464-2778-481f-a153-b91b2e6db813,True,1729.0,24.0
2026-01-02,108a3244-b05e-43f7-b132-d352d3e14df0,2026-01-01,40008ea4-311f-46d0-8053-1e3ccee0f110,d43fc01d-9dce-42dc-8d38-71b612765002,ebed2404-4068-4d15-849e-75e578bc4e55,be709a16-5cd9-4c97-b1a0-07b3ff64a7b2,True,5767.0,27.0
2026-01-02,1ddee5a5-3aa4-4bd5-aca9-57babfab0f57,2026-01-01,57b50971-7877-4d4b-874a-920308b3334e,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,3e293bd9-cd84-4f30-a9be-d59d3b19ea7c,True,1325.0,3.8
2026-01-02,213927ce-e141-4b19-bdd8-48ac904cca99,2026-01-01,111fb392-3b52-44ab-96ff-7437224b19fb,d43fc01d-9dce-42dc-8d38-71b612765002,ebed2404-4068-4d15-849e-75e578bc4e55,be709a16-5cd9-4c97-b1a0-07b3ff64a7b2,True,7252.0,55.02
2026-01-02,286726b7-f341-484b-8019-59dd9de71b1b,2026-01-01,980cb199-1a09-4446-985c-f8eba71d1b56,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,5bdbbcb7-88d5-4e33-968c-93f4bcbc10e8,True,28026.0,134.8
2026-01-02,3076f398-6625-44df-841c-dc6ecc9b81c7,2026-01-01,5e8a553f-ccc1-4499-8202-29132344a8cf,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,5d0febbd-a9e3-4857-bd77-6706e6f44362,True,6017.0,20.8
2026-01-02,31546ad3-6304-49f9-b760-2cd4cea43772,2026-01-01,a5e75d4d-feae-4b4f-902f-3c6b04257cab,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,54f0d22d-fcbf-4f53-8470-81b7e2ba2152,True,827.0,1.5
2026-01-02,37ab5024-5b89-4f58-8f2e-71d3249df8cc,2026-01-01,c17b1e44-58aa-4ad9-8b2b-ea33e7503ebd,57e12be1-b19e-4396-b35a-4ef6a86179e1,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,5754.0,57.687999999999995
2026-01-02,43d45002-c745-4761-ae3b-66512febc6cf,2026-01-01,a69f1d06-587e-42e8-b6a5-7076108f5932,57e12be1-b19e-4396-b35a-4ef6a86179e1,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,395.0,0.72
2026-01-02,4ae2857b-32b8-4e31-a145-c7abc150ec56,2026-01-01,e962c87f-fa7b-4bcd-b376-2c5d87e274b0,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,6c2a29a7-5f77-4d25-a5df-72ecb2333849,True,2571.0,3.34
2026-01-02,59492ec5-af9a-490c-93ae-730a990e1c34,2026-01-01,845ba8dc-67ad-4402-b10e-a6f868006e5b,17c8b355-173c-405c-b1bf-a8d54431b28b,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,63738e51-d524-4445-96d7-a048aa99f2ea,True,6008.0,22.32
2026-01-02,5b4f07b1-6301-405b-a239-bea9f35b54a0,2026-01-01,51843fc9-b094-4794-b8c6-8afbde8d1403,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,5d0febbd-a9e3-4857-bd77-6706e6f44362,True,2903.0,19.4
2026-01-02,679a3dfc-e98f-4c0b-9d51-5a8dc69ffdbf,2026-01-01,07dbe4a1-2e12-4308-8fbf-8e6f355feb0c,57e12be1-b19e-4396-b35a-4ef6a86179e1,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,289.0,1.25
2026-01-02,74946055-da5b-44e9-bd96-f80150c55f67,2026-01-01,e58f9fcb-5404-4b12-b6d0-f13fec63afe4,448f74f5-887d-4765-a3d8-24822ea9f657,21ee323a-6149-4310-908e-74a72cd6cb09,898372fe-6414-41eb-9988-f02453976f45,True,6388.0,45.0
2026-01-02,7e42a76e-9c88-4e6f-ba80-03577f509ebb,2026-01-01,f434bad5-d3f7-4052-bb1f-bd783d261173,ed1c58c5-5696-4559-ab05-603dc5b85e3c,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,7d324dbc-be7d-43d2-a676-e5b583e108f1,True,4683.0,34.7
2026-01-02,8403a9f6-549b-4c47-83b3-4729daff61d2,2026-01-01,dbb2b113-18b4-46de-b6d4-7a2c6836748b,792f6ced-e7c6-4d00-9f03-6c18fbec8283,ebed2404-4068-4d15-849e-75e578bc4e55,662778e9-ef6b-4d6e-8a62-620671f0bdaa,True,5594.0,29.599999999999998
2026-01-02,8bd6a976-fa24-415f-ab61-f2f4d44be014,2026-01-01,9ffc3569-28d9-45a9-8652-7ab4e1c03166,17c8b355-173c-405c-b1bf-a8d54431b28b,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,ca400c53-ca8b-4d8e-bbc1-d14a832a02a7,True,5187.0,72.0
2026-01-02,8eca5198-3cdb-4d58-b959-0afbb15b52d1,2026-01-01,63d897f5-21a6-4260-8793-86035a69eede,8a302341-b736-414e-b076-883ee3cef82b,db01133e-0d9c-4898-8812-320f02883291,5ee6a28b-54bc-44ae-b8d6-b5fb6d6d91f3,True,5071.0,20.54
2026-01-02,c2d2deff-c6d8-4100-a40d-aaef53d6168b,2026-01-01,35b2c9d7-47ec-45d8-933f-ba2a69ac20d8,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,0b477464-2778-481f-a153-b91b2e6db813,True,7917.0,40.120000000000005
2026-01-02,e083736f-6398-42e1-99db-2a6409e1c76b,2026-01-01,b63f0679-a49d-4a57-892d-3e32347a3c4e,cba44686-1fab-4f3b-932e-f1030bb59ca5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,a4a42b8d-a290-4fe2-b228-1c639227da93,True,2807.0,23.2
2026-01-02,648d46ca-4594-40aa-b891-b9acbd4e2e7a,2025-12-31,8a8389ed-ac90-49ed-9ef8-d30bf33ee356,57e12be1-b19e-4396-b35a-4ef6a86179e1,790ee6ba-e7d5-4743-ac10-e88636792a60,4f87d3fa-208f-4cb6-9e99-2713aecd8e09,True,7849.0,51.9
2026-01-02,fda91fc1-02b7-4547-9bbe-abfb8e3da13a,2026-01-01,74680305-d2b1-4eef-be56-7b7ccdc24499,563e0277-7690-475f-9eb9-c3f5eee89eee,790ee6ba-e7d5-4743-ac10-e88636792a60,66008fa3-723c-401e-bb0a-d31e54472146,True,1367.0,3.3000000000000003
2026-01-02,fb093bdb-bbd6-4b0c-8626-0f8385244661,2026-01-01,b591d409-339c-4f8e-b50f-718322175c12,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,ad52851f-7f97-4186-a2e5-f9fae9249948,True,1559.0,12.0
2026-01-02,f96f59c8-1ed8-498c-b8c6-c11879675740,2026-01-01,c75d3ce8-5811-4601-bdd2-21dcbd36b480,e0ea13f7-733c-408d-9a97-dda826adc56b,67f10a70-7093-47d7-9a5d-17f0f331e584,14a85c48-0d36-4d81-bd65-8b93e24b6a11,True,524.0,1.57
2026-01-02,f7934cc0-ae22-4678-b49e-94cd797ad499,2026-01-01,9e03d157-4783-46a4-b177-c81c392bbb08,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,d999c856-a2e9-4563-826c-b06027be365b,True,3466.0,16.8
2026-01-02,f22e96d6-5691-4abd-ab27-8a94cde36e5b,2026-01-01,c37f126a-4bd1-4731-94c6-3cf640b4476d,e002de38-d8c6-424e-821e-7505149aeb7e,67f10a70-7093-47d7-9a5d-17f0f331e584,89d6b8a5-f194-4890-a69f-5046aa7c1016,True,1659.0,10.0
2026-01-02,ee38537a-d578-4a13-a4c1-b9958a057824,2026-01-01,7df919f9-b194-458e-ba84-8329680d8b4e,ed1c58c5-5696-4559-ab05-603dc5b85e3c,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,7d324dbc-be7d-43d2-a676-e5b583e108f1,True,6078.0,23.5
2026-01-02,e7c629e7-c704-4d16-b0e5-08dd9d5b0ffc,2026-01-01,8c1a8306-dd38-4e40-ac1e-9d36bf6a191d,e002de38-d8c6-424e-821e-7505149aeb7e,67f10a70-7093-47d7-9a5d-17f0f331e584,4a10003b-f1ff-4e4a-93ed-30346459b417,True,7378.0,54.599999999999994
2026-01-02,e344e830-14b1-44b0-8dfc-55e17c26983b,2026-01-01,0871d2ee-f6e2-4436-aabf-880b9227dd86,cd7d7326-ef20-4d34-94e4-d1af528e8f09,db01133e-0d9c-4898-8812-320f02883291,85127729-ee1e-420e-9469-28dfeb2942ac,True,250.0,0.86
2026-01-02,d9333dd7-c157-42ea-8d7b-6e34a57c147f,2026-01-01,519d0cca-8f57-466b-9847-d8b3bb4b7018,995dd2d2-369f-40ed-b62f-330d6bdc24f0,ebed2404-4068-4d15-849e-75e578bc4e55,be3557d6-7d12-4a10-a406-191541374e18,True,1469.0,10.12
2026-01-02,d1c62404-ddef-4a43-8e89-50c86a50d17b,2026-01-01,81336777-0f4e-44ac-92b3-5743c9f11af3,995dd2d2-369f-40ed-b62f-330d6bdc24f0,ebed2404-4068-4d15-849e-75e578bc4e55,6a9cfdbb-6da0-4a76-a28d-40121cce78bb,True,2709.0,26.26
2026-01-02,cea302a4-8c03-49e6-81dd-218c9e19acd2,2026-01-01,0770286a-ad53-4937-ab6d-91abb93f2e9a,cd8192be-5f84-443b-ad95-47defa5dc197,2da4f36b-0634-4616-8649-c74f1b7f9ae6,54f0d22d-fcbf-4f53-8470-81b7e2ba2152,True,1363.0,15.0
2026-01-02,cc07385a-ba73-4e45-ac9c-fe5fb09a39d0,2026-01-01,e3d3dd94-de8f-4012-a5be-80d78b45cb04,8a302341-b736-414e-b076-883ee3cef82b,db01133e-0d9c-4898-8812-320f02883291,7bb8f200-13b3-43fd-ae21-81b981584b2b,True,3945.0,24.0
2026-01-02,cb49d66d-0d04-4286-8682-7e2d7070947c,2026-01-01,8d3b4837-0012-48dc-9dc3-5b2de6f74b3b,829efa4e-13fa-477a-bd8e-df2a190fc20f,5b2d745a-c125-432c-93ca-fb629957e2d4,68f5950e-3a8e-4823-8849-f982a91e9a63,True,6567.0,45.25
2026-01-02,c7dce25e-079e-42aa-a030-376a8862d06d,2026-01-01,2da8b6a8-fde9-46c2-bf56-77d77b045916,3316f6f2-a138-4ef5-a9d6-b62ceb609fd4,f80fee38-9a1a-4191-90f5-153687255446,b64fc5cb-e6d4-467a-b7d7-2a89f4ea7546,True,4549.0,20.0
2026-01-02,c649aa8c-85e7-476e-83ca-922c2474bf3a,2026-01-01,122eb85f-830d-4e14-99e7-dab1668db8ca,17c8b355-173c-405c-b1bf-a8d54431b28b,f718def1-1fd1-4bfb-8f89-fb37d5bd2be8,63738e51-d524-4445-96d7-a048aa99f2ea,True,7037.0,43.56
2026-01-02,c474deb6-aa0e-494b-a469-012fcb728908,2026-01-01,857170a7-d534-4522-9314-b8331af71434,e002de38-d8c6-424e-821e-7505149aeb7e,67f10a70-7093-47d7-9a5d-17f0f331e584,6f4d202c-3421-483e-9b0b-53f59c5c5e2a,True,9496.0,57.2
2026-01-02,c09262a6-1181-49b3-9de1-a4ab77ce6303,2026-01-01,6fe8dbdb-d80b-444a-b6f9-9831913ddeb0,cba44686-1fab-4f3b-932e-f1030bb59ca5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,5e6687f8-f29a-4f19-b7dc-d946540b2706,True,5851.0,45.2
2026-01-02,bedd8f7d-7431-405c-88ff-7db38d9b2b9c,2026-01-01,0ca379c2-cb37-4b22-a899-87f8b0465078,60b91912-c340-4045-ace6-ce99f7f58edf,67f10a70-7093-47d7-9a5d-17f0f331e584,f6c0d941-bf97-405a-bf6b-71256c335dcb,True,1745.0,24.1
2026-01-02,a93f20f9-4530-4267-bad0-0991b5620ffb,2026-01-01,ef628ee0-104c-41d5-99d6-5a011c2b0639,995dd2d2-369f-40ed-b62f-330d6bdc24f0,ebed2404-4068-4d15-849e-75e578bc4e55,6a9cfdbb-6da0-4a76-a28d-40121cce78bb,True,1729.0,24.0
2026-01-02,9790606d-6ac4-49a2-bc47-0f1c1053f1d1,2026-01-01,86c1bc7c-4aef-4f02-9d96-e371887246d6,cba44686-1fab-4f3b-932e-f1030bb59ca5,65f663c4-22e2-43d1-9a03-f6ddbec8cdb2,60854a1c-a68d-47c2-bc6a-4f14ab161c10,True,3095.0,24.0
